"Spectrum","Time","AIC"
9282,1348.14058848,300364.2736534633
9283,1348.24058208,297075.9793047141
9284,1348.34057568,292442.0328016517
9285,1348.44056928,286543.8854962385
9286,1348.54056288,279489.5309087134
9287,1348.64055648,271406.9637871282
9288,1348.74055008,262436.8482471509
9289,1348.84054368,252761.9216673775
9290,1348.94053728,242520.5962452424
9291,1349.04053088,231843.483229764
9292,1349.14052448,220848.5245651033
9293,1349.24051808,209637.8904767624
9294,1349.34051168,198296.8090368662
9295,1349.44050528,186894.2687431975
9296,1349.54049888,175485.3104599057
9297,1349.64049248,164114.4532394552
9298,1349.74048608,152819.7155579452
9299,1349.84047968,141636.7092693389
9300,1349.94047328,130583.8790182001
9301,1350.04046688,119705.0896034833
9302,1350.14046048,108884.6925922453
9303,1350.24045408,98211.74322314076
9304,1350.34044768,87775.18703516164
9305,1350.44044128,77662.71629893394
9306,1350.54043488,67958.37519106781
9307,1350.64042848,58739.31553105944
9308,1350.74042208,50072.28322021897
9309,1350.84041568,42010.44584809789
9310,1350.94040928,34591.04030003009
9311,1351.04040288,27834.10146336325
9312,1351.14039648,21742.31516183124
9313,1351.24039008,16632.88400562771
9314,1351.34038368,12412.24385238392
9315,1351.44037728,8986.731381333289
9316,1351.54037088,6263.632119641735
9317,1351.64036448,4152.670593967061
9318,1351.74035808,2567.7537660078
9319,1351.84035168,1428.697022865876
9320,1351.94034528,662.6565003279957
9321,1352.04033888,205.0661910774914
9322,1352.14033248,0
9323,1352.24032608,0
9324,1352.34031968,0
9325,1352.44031328,0
9326,1352.54030688,0
9327,1352.64030048,0
9328,1352.74029408,0
9329,1352.84028768,0
9330,1352.94028128,0
9331,1353.04027488,0
9332,1353.14026848,1.742149581548909
9333,1353.24026208,5.487199464414442
9334,1353.34025568,11.52894903543623
9335,1353.44024928,20.19752444938387
9336,1353.54024288,31.86285407427766
9337,1353.64023648,46.93833394561189
9338,1353.74023008,65.88467410475924
9339,1353.84022368,89.21390918235875
9340,1353.94021728,117.4935599868955
9341,1354.04021088,151.3509163983988
9342,1354.14020448,191.4774179503335
9343,1354.24019808,235.1487946485396
9344,1354.34019168,282.6766199423791
9345,1354.44018528,334.3838406201155
9346,1354.54017888,390.602555386565
9347,1354.64017248,451.6712370116665
9348,1354.74016608,517.9313382919873
9349,1354.84015968,589.7232056069074
9350,1354.94015328,667.3812310078649
9351,1355.04014688,751.2281483729591
9352,1355.14014048,841.5683956194915
9353,1355.24013408,938.680427036807
9354,1355.34012768,1044.550020118319
9355,1355.44012128,1159.636596888367
9356,1355.54011488,1284.376087686831
9357,1355.64010848,1419.170970909622
9358,1355.74010208,1564.378617876915
9359,1355.84009568,1720.297563348075
9360,1355.94008928,1887.151220220035
9361,1356.04008288,2065.06825600901
9362,1356.14007648,2254.058422716165
9363,1356.24007008,2453.981677697224
9364,1356.34006368,2664.50637240029
9365,1356.44005728,2885.046660356005
9366,1356.54005088,3114.647666317165
9367,1356.64004448,3351.245285288089
9368,1356.74003808,3590.096505025787
9369,1356.84003168,3825.997893447813
9370,1356.94002528,4053.537607690113
9371,1357.04001888,4267.215874064481
9372,1357.14001248,4461.534407464697
9373,1357.24000608,4631.078051500462
9374,1357.33999968,4770.601152035771
9375,1357.43999328,4875.131402958359
9376,1357.53998688,4940.113522967878
9377,1357.63998048,4961.657641224797
9378,1357.73997408,4938.040280368933
9379,1357.83996768,4872.867644766527
9380,1357.93996128,4770.667423992031
9381,1358.03995488,4636.420178631084
9382,1358.13994848,4475.362485332235
9383,1358.23994208,4292.863825351418
9384,1358.33993568,4094.334903646268
9385,1358.43992928,3885.149448225366
9386,1358.53992288,3670.567374985198
9387,1358.63991648,3455.644835849691
9388,1358.73991008,3245.096593640342
9389,1358.83990368,3042.535278674185
9390,1358.93989728,2848.881579624931
9391,1359.03989088,2664.561361907031
9392,1359.13988448,2489.733391377212
9393,1359.23987808,2324.380842049388
9394,1359.33987168,2168.364799845904
9395,1359.43986528,2021.484855130968
9396,1359.53985888,1884.685738210628
9397,1359.63985248,1769.049625696324
9398,1359.73984608,1722.560304961364
9399,1359.83983968,1867.042264193912
9400,1359.93983328,2411.609409541759
9401,1360.03982688,3621.871530839453
9402,1360.13982048,5771.701387805398
9403,1360.23981408,9121.501381294765
9404,1360.33980768,13920.13054530133
9405,1360.43980128,20411.05651619863
9406,1360.53979488,28835.03597618326
9407,1360.63978848,39426.63203937744
9408,1360.73978208,52392.45657976345
9409,1360.83977568,67852.35125221552
9410,1360.93976928,85759.72334462508
9411,1361.03976288,105869.2512681632
9412,1361.13975648,127794.1779736735
9413,1361.23975008,151100.066225387
9414,1361.33974368,175347.3321050034
9415,1361.43973728,200088.1500017727
9416,1361.53973088,224854.697920622
9417,1361.63972448,249160.1732781056
9418,1361.73971808,272504.1686014085
9419,1361.83971168,294393.1192742132
9420,1361.93970528,314381.4304669825
9421,1362.03969888,332123.4588221814
9422,1362.13969248,347400.8129807986
9423,1362.23968608,360102.7552286959
9424,1362.33967968,370185.554398294
9425,1362.43967328,377654.3731922344
9426,1362.53966688,382565.0674271465
9427,1362.63966048,385030.3168081971
9428,1362.73965408,385210.2665287886
9429,1362.83964768,383308.0972887489
9430,1362.93964128,379558.9781892239
9431,1363.03963488,374217.988612608
9432,1363.13962848,367549.5508638759
9433,1363.23962208,359821.38161674
9434,1363.33961568,351302.5616438661
9435,1363.43960928,342256.6920755511
9436,1363.53960288,332927.2374805371
9437,1363.63959648,323527.4313358132
9438,1363.73959008,314237.3406200853
9439,1363.83958368,305209.8268174942
9440,1363.93957728,296572.2170326042
9441,1364.03957088,288429.4436072889
9442,1364.13956448,280866.0623077695
9443,1364.23955808,273944.8886610476
9444,1364.33955168,267698.4819759445
9445,1364.43954528,262115.9370195254
9446,1364.53953888,256740.8715134634
9447,1364.63953248,251513.2125224017
9448,1364.73952608,244927.6790518253
9449,1364.83951968,236937.1469146713
9450,1364.93951328,227495.9754238015
9451,1365.03950688,216558.779162388
9452,1365.13950048,204080.4456757642
9453,1365.23949408,190017.4188090253
9454,1365.33948768,174330.9496221649
9455,1365.43948128,156993.8984606176
9456,1365.53947488,137999.6641065538
9457,1365.63946848,118169.9742767485
9458,1365.73946208,97505.48417080363
9459,1365.83945568,78895.82260232233
9460,1365.93944928,62319.01405692333
9461,1366.03944288,47753.04329983221
9462,1366.13943648,35176.76781284517
9463,1366.23943008,24570.14331827803
9464,1366.33942368,15913.94152847482
9465,1366.43941728,9189.183369992852
9466,1366.53941088,4376.453832079988
9467,1366.63940448,1455.214982242048
9468,1366.73939808,0
9469,1366.83939168,0
9470,1366.93938528,0
9471,1367.03937888,0
9472,1367.13937248,0
9473,1367.23936608,0
9474,1367.33935968,0
9475,1367.43935328,0
9476,1367.53934688,0
9477,1367.63934048,0
9478,1367.73933408,0
9479,1367.83932768,0
9480,1367.93932128,0
9481,1368.03931488,0
9482,1368.13930848,0
9483,1368.23930208,0
9484,1368.33929568,0
9485,1368.43928928,0
9486,1368.53928288,0
9487,1368.63927648,0
9488,1368.73927008,0
9489,1368.83926368,0
9490,1368.93925728,0
9491,1369.03925088,0
9492,1369.13924448,0
9493,1369.23923808,47.75440583687514
9494,1369.33923168,164.6855731994289
9495,1369.43922528,382.4715025178102
9496,1369.53921888,748.0544148996406
9497,1369.63921248,1330.929250433746
9498,1369.73920608,2233.449979266123
9499,1369.83919968,3604.770391537926
9500,1369.93919328,5658.488419597494
9501,1370.03918688,8692.896949110909
9502,1370.13918048,13111.08685649778
9503,1370.23917408,19436.81970207076
9504,1370.33916768,28226.95220564285
9505,1370.43916128,40218.69829290029
9506,1370.53915488,56249.71745281408
9507,1370.63914848,77240.82209570998
9508,1370.73914208,104177.9069492671
9509,1370.83913568,138092.7752047973
9510,1370.93912928,180039.563212208
9511,1371.03912288,231062.6447299378
9512,1371.13911648,292153.6746498466
9513,1371.23911008,364199.2356404072
9514,1371.33910368,447924.4234587649
9515,1371.43909728,543886.587758894
9516,1371.53909088,652352.8412688453
9517,1371.63908448,773291.6400326787
9518,1371.73907808,906331.2262019891
9519,1371.83907168,1050716.295236332
9520,1371.93906528,1205266.432726628
9521,1372.03905888,1368343.960832068
9522,1372.13905248,1537839.62477101
9523,1372.23904608,1711182.617382856
9524,1372.33903968,1885378.226634515
9525,1372.43903328,2057073.305301388
9526,1372.53902688,2222647.827754788
9527,1372.63902048,2378330.290644892
9528,1372.73901408,2520334.389682837
9529,1372.83900768,2645012.37907515
9530,1372.93900128,2749016.584514264
9531,1373.03899488,2829456.907798694
9532,1373.13898848,2884041.226318098
9533,1373.23898208,2911187.763836771
9534,1373.33897568,2910102.314563641
9535,1373.43896928,2880816.725593801
9536,1373.53896288,2824245.348527973
9537,1373.63895648,2742061.46273331
9538,1373.73895008,2636662.043926784
9539,1373.83894368,2511065.669566266
9540,1373.93893728,2368790.099488527
9541,1374.03893088,2213722.996149232
9542,1374.13892448,2049999.925638319
9543,1374.23891808,1881898.763652822
9544,1374.33891168,1713749.839274826
9545,1374.43890528,1549853.251042468
9546,1374.53889888,1394397.455743304
9547,1374.63889248,1251270.550281004
9548,1374.73888608,1124233.543050086
9549,1374.83887968,1016733.888602288
9550,1374.93887328,931962.478795134
9551,1375.03886688,872883.3044831422
9552,1375.13886048,842251.1630108467
9553,1375.23885408,842592.3093938697
9554,1375.33884768,876089.1805119577
9555,1375.43884128,944577.5406597026
9556,1375.53883488,1049357.002413004
9557,1375.63882848,1191079.309641406
9558,1375.73882208,1369711.154568631
9559,1375.83881568,1584251.233054269
9560,1375.93880928,1832864.779568222
9561,1376.03880288,2112713.436156962
9562,1376.13879648,2419894.572416406
9563,1376.23879008,2749427.749474785
9564,1376.33878368,3095306.025088887
9565,1376.43877728,3450715.255323669
9566,1376.53877088,3808020.961190434
9567,1376.63876448,4159159.984773395
9568,1376.73875808,4495937.136339412
9569,1376.83875168,4810336.186934432
9570,1376.93874528,5094877.437317009
9571,1377.03873888,5342796.855472984
9572,1377.13873248,5548314.84115177
9573,1377.23872608,5706808.689213685
9574,1377.33871968,5814933.208660176
9575,1377.43871328,5870695.211012639
9576,1377.53870688,5873438.348781497
9577,1377.63870048,5823936.94314183
9578,1377.73869408,5724270.85259646
9579,1377.83868768,5577720.340581562
9580,1377.93868128,5388619.764896572
9581,1378.03867488,5162179.404844397
9582,1378.13866848,4904284.894262281
9583,1378.23866208,4621279.980377623
9584,1378.33865568,4319736.738608201
9585,1378.43864928,4006219.436040377
9586,1378.53864288,3687053.560424891
9587,1378.63863648,3368116.143282934
9588,1378.73863008,3054663.664576598
9589,1378.83862368,2751207.684661021
9590,1378.93861728,2461438.732934305
9591,1379.03861088,2188193.206256381
9592,1379.13860448,1933459.439353894
9593,1379.23859808,1698422.5747489
9594,1379.33859168,1483547.944588058
9595,1379.43858528,1288698.364859476
9596,1379.53857888,1113274.513842331
9597,1379.63857248,956019.5403009428
9598,1379.73856608,815925.8658080362
9599,1379.83855968,691881.9235324181
9600,1379.93855328,582737.8203543903
9601,1380.03854688,487334.5783083582
9602,1380.13854048,404514.7179173008
9603,1380.23853408,333129.1230747005
9604,1380.33852768,272046.3090035461
9605,1380.43852128,220163.8666712762
9606,1380.53851488,176419.7150792997
9607,1380.63850848,139801.1072443596
9608,1380.73850208,110035.4430724616
9609,1380.83849568,86021.27176561236
9610,1380.93848928,66804.38080540062
9611,1381.03848288,51540.79952805537
9612,1381.13847648,39499.79843873933
9613,1381.23847008,30065.11368413259
9614,1381.33846368,22730.07859350821
9615,1381.43845728,17086.40418354953
9616,1381.53845088,12808.9676047847
9617,1381.63844448,9639.501310594993
9618,1381.73843808,7371.421374994111
9619,1381.83843168,5494.717089556434
9620,1381.93842528,4013.973141454811
9621,1382.03841888,2865.927957437766
9622,1382.13841248,1991.744735004774
9623,1382.23840608,1338.65520372084
9624,1382.33839968,861.1177804578147
9625,1382.43839328,521.1438556386473
9626,1382.53838688,287.8951389472966
9627,1382.63838048,136.8534313223361
9628,1382.73837408,51.63869581370327
9629,1382.83836768,18.33348186405637
9630,1382.93836128,26.84308619003565
9631,1383.03835488,42.88975645105152
9632,1383.13834848,68.28954929395101
9633,1383.23834208,105.621891608123
9634,1383.33833568,158.3623045604915
9635,1383.43832928,231.0590605379985
9636,1383.53832288,329.5458990682819
9637,1383.63831648,461.1818358704033
9638,1383.73831008,635.1067627799989
9639,1383.83830368,856.882366010263
9640,1383.93829728,1138.120684412269
9641,1384.03829088,1492.286942455207
9642,1384.13828448,1934.735428881266
9643,1384.23827808,2482.515370473242
9644,1384.33827168,3154.069533616693
9645,1384.43826528,3968.763234831561
9646,1384.53825888,4946.229254191646
9647,1384.63825248,6112.716295377893
9648,1384.73824608,7487.305316371718
9649,1384.83823968,9086.701339209412
9650,1384.93823328,10926.8569683903
9651,1385.03822688,13017.06748095607
9652,1385.13822048,15360.9979353126
9653,1385.23821408,17955.75674271658
9654,1385.33820768,20791.22980530124
9655,1385.43820128,23849.77450042381
9656,1385.53819488,27106.36404562373
9657,1385.63818848,30529.25374800766
9658,1385.73818208,34066.82542052278
9659,1385.83817568,37674.89343429814
9660,1385.93816928,41307.039703821
9661,1386.03816288,44917.02497890587
9662,1386.13815648,48461.27871084248
9663,1386.23815008,51901.18258080674
9664,1386.33814368,55204.84790347159
9665,1386.43813728,58348.14254944521
9666,1386.53813088,61314.85074129637
9667,1386.63812448,64096.01502726935
9668,1386.73811808,66688.6444263134
9669,1386.83811168,69101.21372197727
9670,1386.93810528,71339.00388561987
9671,1387.03809888,73408.09474784716
9672,1387.13809248,75313.51917240635
9673,1387.23808608,77057.61891797691
9674,1387.33807968,78638.83859547057
9675,1387.43807328,80051.2352889655
9676,1387.53806688,81284.90507905843
9677,1387.63806048,82327.31315170227
9678,1387.73805408,83165.22859541266
9679,1387.83804768,83786.75228816799
9680,1387.93804128,84182.90497645049
9681,1388.03803488,84348.42794268636
9682,1388.13802848,84281.7287977431
9683,1388.23802208,83984.13858153342
9684,1388.33801568,83458.74857775298
9685,1388.43800928,82709.08128205776
9686,1388.53800288,81737.78756373761
9687,1388.63799648,80545.52057707452
9688,1388.73799008,79130.14238319728
9689,1388.83798368,77484.33293222883
9690,1388.93797728,75600.75334360806
9691,1389.03797088,73470.47074941827
9692,1389.13796448,71084.89143767011
9693,1389.23795808,68438.1757973784
9694,1389.33795168,65529.81377048269
9695,1389.43794528,62367.00903000958
9696,1389.53793888,58966.54167286069
9697,1389.63793248,55355.82970022401
9698,1389.73792608,51572.98322965791
9699,1389.83791968,47665.75461189437
9700,1389.93791328,43693.66404085147
9701,1390.03790688,39715.56278523743
9702,1390.13790048,35791.75129274893
9703,1390.23789408,31980.44973959745
9704,1390.33788768,28334.61883535537
9705,1390.43788128,24899.40236420087
9706,1390.53787488,21710.33034399453
9707,1390.63786848,18792.31377452439
9708,1390.73786208,16140.59367283224
9709,1390.83785568,13761.5560061851
9710,1390.93784928,11651.79862036984
