"Spectrum","Time","TIC"
5680,987.96364128,1665137.280297221
5681,988.0636348800001,1667466.750726902
5682,988.1636284800001,1670130.534755289
5683,988.2636220800001,1673270.66386412
5684,988.3636156800001,1676853.5663406
5685,988.46360928,1680713.062953079
5686,988.5636028800001,1684724.925215536
5687,988.66359648,1688791.119851739
5688,988.7635900800001,1692866.24193745
5689,988.86358368,1696902.086253948
5690,988.9635772800001,1700979.603653893
5691,989.06357088,1705367.483149678
5692,989.1635644800001,1710401.897618621
5693,989.2635580800001,1716109.913774312
5694,989.3635516800001,1722067.576634989
5695,989.4635452800001,1727681.417479075
5696,989.5635388800001,1732616.900194229
5697,989.6635324800001,1736794.221355879
5698,989.76352608,1740362.764635878
5699,989.8635196800001,1743505.625253903
5700,989.96351328,1746374.245314219
5701,990.0635068800001,1748856.695437483
5702,990.16350048,1750411.806105431
5703,990.2634940800001,1750208.446883337
5704,990.36348768,1747939.134245908
5705,990.4634812800001,1744331.845215119
5706,990.5634748800001,1740610.383469019
5707,990.6634684800001,1737677.017713967
5708,990.7634620800001,1735917.812161013
5709,990.86345568,1735266.451628614
5710,990.9634492800001,1735566.682715347
5711,991.06344288,1736667.762022614
5712,991.1634364800001,1738544.698361487
5713,991.26343008,1741404.844740415
5714,991.3634236800001,1745575.962076024
5715,991.46341728,1751049.314569132
5716,991.5634108800001,1757195.172798109
5717,991.6634044800001,1763095.690002542
5718,991.7633980800001,1768013.285811834
5719,991.8633916800001,1771613.011179772
5720,991.9633852800001,1773900.147712629
5721,992.0633788800001,1774967.076440279
5722,992.16337248,1774916.027779649
5723,992.2633660800001,1773854.74720597
5724,992.36335968,1771855.919289739
5725,992.4633532800001,1769024.78797214
5726,992.56334688,1765571.93778646
5727,992.6633404800001,1761797.945616609
5728,992.76333408,1757993.753239735
5729,992.8633276800001,1754373.750722388
5730,992.9633212800001,1751013.260954713
5731,993.0633148800001,1747922.812413786
5732,993.1633084800001,1745121.70121253
5733,993.26330208,1742652.735929313
5734,993.3632956800001,1740593.694873265
5735,993.46328928,1739049.316250881
5736,993.5632828800001,1738078.917586091
5737,993.66327648,1737661.125677851
5738,993.7632700800001,1737774.532906958
5739,993.86326368,1738653.604470567
5740,993.9632572800001,1740807.7887161
5741,994.0632508800001,1744920.801921152
5742,994.1632444800001,1751281.396942384
5743,994.2632380800001,1759410.575008524
5744,994.3632316800001,1768480.361481337
5745,994.4632252800001,1777820.845077231
5746,994.56321888,1786998.708428624
5747,994.6632124800001,1795842.22263499
5748,994.76320608,1804247.963936811
5749,994.8631996800001,1812113.246995606
5750,994.96319328,1818925.946969308
5751,995.0631868800001,1823682.090315107
5752,995.1631804800001,1824996.170736645
5753,995.2631740800001,1822191.998676347
5754,995.3631676800001,1816079.815610644
5755,995.4631612800001,1808155.740664272
5756,995.5631548800001,1799519.463330593
5757,995.66314848,1790771.742239334
5758,995.7631420800001,1782112.468001005
5759,995.86313568,1773762.49875076
5760,995.9631292800001,1765940.514208996
5761,996.06312288,1759002.551982174
5762,996.1631164800001,1753550.050028886
5763,996.26311008,1750443.467746221
5764,996.3631036800001,1750219.937887335
5765,996.4630972800001,1752625.565075366
5766,996.5630908800001,1757011.957626289
5767,996.6630844800001,1762910.767834242
5768,996.76307808,1770076.898960223
5769,996.8630716800001,1778344.997066631
5770,996.96306528,1787379.774939651
5771,997.0630588800001,1796787.292513988
5772,997.16305248,1806276.102514459
5773,997.2630460800001,1815589.743427117
5774,997.36303968,1824394.021444496
5775,997.4630332800001,1832287.674562879
5776,997.5630268800001,1838896.23154133
5777,997.6630204800001,1843905.566623148
5778,997.7630140800001,1847061.447589883
5779,997.8630076800001,1848211.13167025
5780,997.9630012800001,1847407.584272536
5781,998.06299488,1844947.338076705
5782,998.1629884800001,1841261.186810953
5783,998.26298208,1836732.280518487
5784,998.3629756800001,1831670.788434679
5785,998.46296928,1826407.383322723
5786,998.5629628800001,1821349.11137266
5787,998.66295648,1816959.02410998
5788,998.7629500800001,1813689.403271253
5789,998.8629436800001,1811917.53710494
5790,998.9629372800001,1811850.805331447
5791,999.0629308800001,1813419.04029334
5792,999.16292448,1816345.562218169
5793,999.2629180800001,1820247.528212134
5794,999.36291168,1824743.9403098
5795,999.4629052800001,1829525.812314021
5796,999.56289888,1834314.948515146
5797,999.6628924800001,1838833.18917932
5798,999.76288608,1842751.399088368
5799,999.8628796800001,1845693.458763261
5800,999.9628732800001,1847310.150976156
5801,1000.06286688,1847374.841559392
5802,1000.16286048,1845940.391209877
5803,1000.26285408,1843219.829350621
5804,1000.36284768,1839481.651260939
5805,1000.46284128,1834974.316294382
5806,1000.56283488,1829908.464084368
5807,1000.66282848,1824479.696630269
5808,1000.76282208,1818821.661440138
5809,1000.86281568,1813069.473826233
5810,1000.96280928,1807430.402478578
5811,1001.06280288,1802127.372079937
5812,1001.16279648,1797345.364958804
5813,1001.26279008,1793153.756357016
5814,1001.36278368,1789583.475814849
5815,1001.46277728,1786635.29189492
5816,1001.56277088,1784282.738474733
5817,1001.66276448,1782465.20562089
5818,1001.76275808,1781089.818049595
5819,1001.86275168,1780093.385159062
5820,1001.96274528,1779430.610242269
5821,1002.06273888,1779065.092259266
5822,1002.16273248,1779024.754474691
5823,1002.26272608,1779357.721833229
5824,1002.36271968,1780038.36733415
5825,1002.46271328,1780882.180342247
5826,1002.56270688,1781646.953969403
5827,1002.66270048,1782189.812555374
5828,1002.76269408,1782472.957463622
5829,1002.86268768,1782521.843530704
5830,1002.96268128,1782376.667692435
5831,1003.06267488,1782078.301869891
5832,1003.16266848,1781618.956472896
5833,1003.26266208,1780901.635213548
5834,1003.36265568,1779837.11776143
5835,1003.46264928,1778472.743410318
5836,1003.56264288,1777038.121907326
5837,1003.66263648,1775864.799834667
5838,1003.76263008,1775186.812670692
5839,1003.86262368,1775134.803416624
5840,1003.96261728,1775806.44743939
5841,1004.06261088,1777273.407825373
5842,1004.16260448,1779530.529714301
5843,1004.26259808,1782508.046424595
5844,1004.36259168,1786143.176624961
5845,1004.46258528,1790375.78023331
5846,1004.56257888,1795086.520934422
5847,1004.66257248,1800085.932947241
5848,1004.76256608,1805134.758512768
5849,1004.86255968,1810032.744025037
5850,1004.96255328,1814601.738800663
5851,1005.06254688,1818582.567129409
5852,1005.16254048,1821714.610276174
5853,1005.26253408,1823893.654056816
5854,1005.36252768,1825215.233538476
5855,1005.46252128,1825818.209159876
5856,1005.56251488,1825764.284029091
5857,1005.66250848,1825046.310485103
5858,1005.76250208,1823673.883613548
5859,1005.86249568,1821693.780061699
5860,1005.96248928,1819200.594397232
5861,1006.06248288,1816332.462311578
5862,1006.16247648,1813316.810785505
5863,1006.26247008,1810348.859224286
5864,1006.36246368,1807487.112658347
5865,1006.46245728,1804666.013494711
5866,1006.56245088,1801828.97934927
5867,1006.66244448,1798996.721845003
5868,1006.76243808,1796261.068419215
5869,1006.86243168,1793672.60589766
5870,1006.96242528,1791227.082198812
5871,1007.06241888,1788869.030653002
5872,1007.16241248,1786538.928195854
5873,1007.26240608,1784218.246700282
5874,1007.36239968,1782010.167984382
5875,1007.46239328,1780068.805309173
5876,1007.56238688,1778456.487070736
5877,1007.66238048,1777135.929474399
5878,1007.76237408,1776083.610414271
5879,1007.86236768,1775364.05831683
5880,1007.96236128,1775143.742563822
5881,1008.06235488,1775559.543667425
5882,1008.16234848,1776681.453737789
5883,1008.26234208,1778580.230253456
5884,1008.36233568,1781339.392469408
5885,1008.46232928,1785018.228780896
5886,1008.56232288,1789641.242158186
5887,1008.66231648,1795295.373343095
5888,1008.76231008,1802134.230893273
5889,1008.86230368,1810293.087752987
5890,1008.96229728,1819780.35621552
5891,1009.06229088,1830531.887868614
5892,1009.16228448,1842514.287432002
5893,1009.26227808,1855735.478896329
5894,1009.36227168,1870109.592043337
5895,1009.46226528,1885419.440518068
5896,1009.56225888,1901327.56890976
5897,1009.66225248,1917515.274165388
5898,1009.76224608,1933658.178079717
5899,1009.86223968,1949357.783133487
5900,1009.96223328,1964128.324791613
5901,1010.06222688,1977492.197936538
5902,1010.16222048,1988976.360613184
5903,1010.26221408,1998243.127970231
5904,1010.36220768,2005083.976294921
5905,1010.46220128,2009413.552806435
5906,1010.56219488,2011229.197838487
5907,1010.66218848,2010579.680561236
5908,1010.76218208,2007479.322950134
5909,1010.86217568,2001998.902137054
5910,1010.96216928,1994344.038447951
5911,1011.06216288,1984866.691961455
5912,1011.16215648,1973999.317373604
5913,1011.26215008,1962179.828348953
5914,1011.36214368,1949704.672602807
5915,1011.46213728,1936777.981690633
5916,1011.56213088,1923572.631065506
5917,1011.66212448,1910267.263514592
5918,1011.76211808,1897089.329254789
5919,1011.86211168,1884350.922502337
5920,1011.96210528,1872345.441872375
5921,1012.06209888,1861272.433610357
5922,1012.16209248,1851215.626028049
5923,1012.26208608,1842200.759680582
5924,1012.36207968,1834274.040589776
5925,1012.46207328,1827504.516942076
5926,1012.56206688,1821896.328143279
5927,1012.66206048,1817400.060075586
5928,1012.76205408,1813927.452452242
5929,1012.86204768,1811376.958957961
5930,1012.96204128,1809620.860339514
5931,1013.06203488,1808534.268696048
5932,1013.16202848,1808037.096825759
5933,1013.26202208,1808100.149313812
5934,1013.36201568,1808659.560015944
5935,1013.46200928,1809610.48318399
5936,1013.56200288,1810849.774372956
5937,1013.66199648,1812352.602386954
5938,1013.76199008,1814108.376387488
5939,1013.86198368,1816106.509062417
5940,1013.96197728,1818291.069498764
5941,1014.06197088,1820563.802957372
5942,1014.16196448,1822805.014483521
5943,1014.26195808,1824894.651056413
5944,1014.36195168,1826727.823062754
5945,1014.46194528,1828226.29804859
5946,1014.56193888,1829285.663399733
5947,1014.66193248,1829837.115514559
5948,1014.76192608,1829855.16702475
5949,1014.86191968,1829400.56385456
5950,1014.96191328,1828552.685503345
5951,1015.06190688,1827375.307180282
5952,1015.16190048,1825956.051723394
5953,1015.26189408,1824469.254575364
5954,1015.36188768,1823138.49532367
5955,1015.46188128,1822127.73115887
5956,1015.56187488,1821563.605973861
5957,1015.66186848,1821621.097709797
5958,1015.76186208,1822392.710540016
5959,1015.86185568,1823822.916172284
5960,1015.96184928,1825734.116981471
5961,1016.06184288,1827975.268363448
5962,1016.16183648,1830551.15195326
5963,1016.26183008,1833513.91017681
5964,1016.36182368,1836775.986068905
5965,1016.46181728,1840099.513000323
5966,1016.56181088,1843277.583272026
5967,1016.66180448,1846201.991984879
5968,1016.76179808,1848787.08875729
5969,1016.86179168,1851020.89308491
5970,1016.96178528,1853003.812274413
5971,1017.06177888,1854916.868721681
5972,1017.16177248,1856937.123914107
5973,1017.26176608,1859116.464560041
5974,1017.36175968,1861472.030546764
5975,1017.46175328,1864109.774236574
5976,1017.56174688,1867266.037622409
5977,1017.66174048,1871211.791744781
5978,1017.76173408,1876116.504999008
5979,1017.86172768,1882044.945699188
5980,1017.96172128,1888995.974415595
5981,1018.06171488,1896914.251488195
5982,1018.16170848,1905720.117058924
5983,1018.26170208,1915313.355316881
5984,1018.36169568,1925578.234191976
5985,1018.46168928,1936331.783831607
5986,1018.56168288,1947292.522097465
5987,1018.66167648,1958083.280817106
5988,1018.76167008,1968289.548799504
5989,1018.86166368,1977638.300637343
5990,1018.96165728,1986101.030660336
5991,1019.06165088,1993633.903443216
5992,1019.16164448,2000204.591888531
5993,1019.26163808,2005779.040248327
5994,1019.36163168,2010278.582077592
5995,1019.46162528,2013621.462639718
5996,1019.56161888,2015764.025869644
5997,1019.66161248,2016792.22211637
5998,1019.76160608,2016921.820091726
5999,1019.86159968,2016435.458481364
6000,1019.96159328,2015517.545767221
6001,1020.06158688,2014065.315557431
6002,1020.16158048,2012084.279462169
6003,1020.26157408,2009601.920768816
6004,1020.36156768,2006648.243814824
6005,1020.46156128,2003350.257494062
6006,1020.56155488,1999951.807819066
6007,1020.66154848,1996763.107718207
6008,1020.76154208,1994006.93123056
6009,1020.86153568,1991746.720661207
6010,1020.96152928,1989924.387315994
6011,1021.06152288,1988465.732450489
6012,1021.16151648,1987392.631316076
6013,1021.26151008,1986653.077076283
6014,1021.36150368,1986141.814262751
6015,1021.46149728,1985706.207900143
6016,1021.56149088,1985123.532118809
6017,1021.66148448,1984083.636922284
6018,1021.76147808,1982297.954640567
6019,1021.86147168,1979631.815493549
6020,1021.96146528,1976120.174932928
6021,1022.06145888,1971889.29610421
6022,1022.16145248,1967082.081378678
6023,1022.26144608,1961894.526682126
6024,1022.36143968,1956591.50708664
6025,1022.46143328,1951535.080842992
6026,1022.56142688,1947192.205318709
6027,1022.66142048,1944066.635338276
6028,1022.76141408,1942592.100820776
6029,1022.86140768,1942986.561464883
6030,1022.96140128,1945169.530580906
6031,1023.06139488,1948869.349685959
6032,1023.16138848,1953737.889718682
6033,1023.26138208,1959468.342268349
6034,1023.36137568,1965794.536458947
6035,1023.46136928,1972447.072849855
6036,1023.56136288,1979068.527204259
6037,1023.66135648,1985169.709640824
6038,1023.76135008,1990162.990421318
6039,1023.86134368,1993536.848504634
6040,1023.96133728,1994999.480594536
6041,1024.06133088,1994519.889957272
6042,1024.16132448,1992249.954629544
6043,1024.26131808,1988441.8262289
6044,1024.36131168,1983293.46258046
6045,1024.46130528,1976901.134846815
6046,1024.56129888,1969325.985711207
6047,1024.66129248,1960700.744793115
6048,1024.76128608,1951284.984991153
6049,1024.86127968,1941449.583428873
6050,1024.96127328,1931552.589090482
6051,1025.06126688,1921875.259993033
